account_id,bank_district_id,frequency,date_opened,year,lor,disp_id,client_id,type,birth_number,client_district_id,birth_year,birth_day,birth_month,gender,age,age_group,total_credit,average_credit,frequency_credit,most_recent_credit_date,total_withdrawal,average_withdrawal,frequency_withdrawal,most_recent_withdrawal_date,client_district,client_region,loan_id,loan_status,had_granted_loan_in1997,creditcard_type,had_creditcard_issued_in1997
53,77,POPLATEK MESICNE,950607,1995,1,62,62,OWNER,321208,77,1932,8,12,M,64,60,52218.40000000001,2175.77,24,961231,42807.19999999999,1476.11,29,961231,Vsetin,north Moravia,0,0,0,0,0
1413,65,POPLATEK MESICNE,950607,1995,1,1713,1713,OWNER,350421,65,1935,21,4,M,61,60,185727.90000000002,7738.66,24,961231,212331.20000000004,3169.12,67,961231,Znojmo,south Moravia,0,0,0,0,0
5774,1,POPLATEK MESICNE,950608,1995,1,6987,6987,OWNER,680129,1,1968,29,1,M,28,20,256826.1,10701.09,24,961231,273115.2,4016.4,68,961231,Hl.m. Praha,Prague,0,0,0,0,0
3392,1,POPLATEK MESICNE,950608,1995,1,4101,4101,OWNER,705507,1,1970,7,5,F,26,20,126255.49999999999,4855.98,26,961231,138163.20000000004,3289.6,42,961231,Hl.m. Praha,Prague,0,0,0,0,0
1465,30,POPLATEK MESICNE,950608,1995,1,1776,1776,OWNER,546024,30,1954,24,10,F,42,40,45875.79999999999,1581.92,29,961231,49659.19999999999,902.89,55,961231,Sokolov,west Bohemia,0,0,0,0,0
1420,68,POPLATEK MESICNE,950608,1995,1,1722,1722,OWNER,331001,68,1933,1,10,M,63,60,63722.399999999994,2655.1,24,961231,63843.19999999998,1520.08,42,961231,Frydek - Mistek,north Moravia,0,0,0,0,0
1620,17,POPLATEK MESICNE,950608,1995,1,1964,1964,OWNER,310805,17,1931,5,8,M,65,60,74267.4,3094.48,24,961231,73927.2,1680.16,44,961231,Pelhrimov,south Bohemia,0,0,0,0,0
4121,54,POPLATEK MESICNE,950608,1995,1,4961,4961,OWNER,820731,54,1982,31,7,M,14,10,67229.0,2037.24,33,961231,66125.2,1944.86,34,961231,Brno - mesto,south Moravia,0,0,0,0,0
754,1,POPLATEK MESICNE,950608,1995,1,904,904,OWNER,320208,1,1932,8,2,M,64,60,76502.00000000001,3187.58,24,961231,73791.20000000001,1475.82,50,961231,Hl.m. Praha,Prague,0,0,0,0,0
3045,1,POPLATEK MESICNE,950608,1995,1,3681,3681,OWNER,210426,1,1921,26,4,M,75,70,74391.9,3099.66,24,961231,74657.2,1659.05,45,961231,Hl.m. Praha,Prague,0,0,0,0,0
3453,13,POPLATEK MESICNE,950608,1995,1,4175,4175,OWNER,655106,13,1965,6,1,F,31,30,288530.0,12022.08,24,961231,317919.19999999995,7225.44,44,961231,Rakovnik,central Bohemia,0,0,0,0,0
1696,43,POPLATEK MESICNE,950609,1995,1,2059,2059,OWNER,720630,43,1972,30,6,M,24,20,39652.59999999999,1652.19,24,961231,39693.19999999999,1017.77,39,961231,Hradec Kralove,east Bohemia,0,0,0,0,0
2139,8,POPLATEK MESICNE,950609,1995,1,2586,2586,OWNER,660514,8,1966,14,5,M,30,30,375535.69999999995,13411.99,28,961231,418300.19999999995,5362.82,78,961231,Mlada Boleslav,central Bohemia,0,0,0,0,0
1793,56,POPLATEK MESICNE,950610,1995,1,2173,2173,OWNER,516217,56,1951,17,12,F,45,40,163110.90000000002,6796.29,24,961231,183159.20000000004,3591.36,51,961231,Breclav,south Moravia,0,0,0,0,0
3725,33,POPLATEK MESICNE,950611,1995,1,4493,4493,OWNER,471005,33,1947,5,10,M,49,40,222603.4,9275.14,24,961231,204699.20000000004,4177.53,49,961231,Decin,north Bohemia,0,0,0,0,0
896,3,POPLATEK MESICNE,950611,1995,1,1079,1079,OWNER,610715,3,1961,15,7,M,35,30,128589.59999999999,5357.9,24,961231,133615.20000000004,2619.91,51,961231,Beroun,central Bohemia,0,0,0,0,0
3252,12,POPLATEK MESICNE,950612,1995,1,3934,3934,OWNER,681015,12,1968,15,10,M,28,20,37652.799999999996,1568.87,24,961231,33973.19999999999,556.94,61,961231,Pribram,central Bohemia,0,0,0,0,0
808,69,POPLATEK MESICNE,950613,1995,1,968,968,OWNER,570217,69,1957,17,2,M,39,30,201490.80000000002,5596.97,36,961231,204575.20000000004,3527.16,58,961231,Jesenik,north Moravia,0,0,0,0,0
3601,54,POPLATEK MESICNE,950613,1995,1,4344,4344,OWNER,250615,54,1925,15,6,M,71,70,71692.40000000001,2987.18,24,961231,53693.19999999998,1342.33,40,961231,Brno - mesto,south Moravia,0,0,0,0,0
131,52,POPLATEK MESICNE,950613,1995,1,157,157,OWNER,435709,52,1943,9,7,F,53,50,138530.09999999998,5328.08,26,961231,151623.20000000004,3610.08,42,961231,Usti nad Orlici,east Bohemia,0,0,0,0,0
3124,6,POPLATEK MESICNE,950613,1995,1,3779,3779,OWNER,490515,6,1949,15,5,M,47,40,197086.0,8211.92,24,961231,178007.20000000004,2342.2,76,961231,Kutna Hora,central Bohemia,0,0,0,classic,1
7618,72,POPLATEK TYDNE,950613,1995,1,9125,9433,OWNER,455322,72,1945,22,3,F,51,50,335787.6000000001,8189.94,41,961231,306734.0,7133.35,43,961231,Olomouc,north Moravia,0,0,0,0,0
807,76,POPLATEK TYDNE,950613,1995,1,967,967,OWNER,790620,76,1979,20,6,M,17,10,284064.39999999997,9795.32,29,961231,263590.0,6130.0,43,961231,Sumperk,north Moravia,0,0,0,0,0
3847,33,POPLATEK MESICNE,950613,1995,1,4638,4638,OWNER,685226,33,1968,26,2,F,28,20,265646.7,11068.61,24,961231,225775.20000000007,3179.93,71,961231,Decin,north Bohemia,0,0,0,classic,1
223,39,POPLATEK MESICNE,950613,1995,1,268,268,OWNER,825502,39,1982,2,5,F,14,10,89239.69999999998,5577.48,16,961231,103300.0,10330.0,10,961204,Most,north Bohemia,0,0,0,0,0
2328,35,POPLATEK MESICNE,950614,1995,1,2815,2815,OWNER,300630,35,1930,30,6,M,66,60,83145.90000000001,3464.41,24,961231,68017.19999999998,1511.49,45,961231,Jablonec n. Nisou,north Bohemia,0,0,0,0,0
1519,9,POPLATEK MESICNE,950614,1995,1,1842,1842,OWNER,430913,9,1943,13,9,M,53,50,274838.19999999995,11451.59,24,961231,263351.2,5486.48,48,961231,Nymburk,central Bohemia,0,0,0,gold,1
10019,8,POPLATEK MESICNE,950615,1995,1,12017,12325,OWNER,641030,8,1964,30,10,M,32,30,210977.0,10046.52,21,961231,252494.20000000007,6011.77,42,961231,Mlada Boleslav,central Bohemia,0,0,0,0,0
458,7,POPLATEK MESICNE,950616,1995,1,550,550,OWNER,611130,7,1961,30,11,M,35,30,223150.6,8926.02,25,961231,219407.20000000004,4668.24,47,961231,Melnik,central Bohemia,0,0,0,0,0
120,65,POPLATEK TYDNE,950616,1995,1,144,144,OWNER,581206,65,1958,6,12,M,38,30,612253.8,16547.4,37,961231,550197.0,11228.51,49,961231,Znojmo,south Moravia,0,0,0,0,0
1846,6,POPLATEK MESICNE,950617,1995,1,2239,2239,OWNER,765109,6,1976,9,1,F,20,20,37901.00000000001,1579.21,24,961231,30349.199999999993,948.41,32,961231,Kutna Hora,central Bohemia,0,0,0,0,0
2096,32,POPLATEK MESICNE,950617,1995,1,2539,2539,OWNER,725121,32,1972,21,1,F,24,20,200948.1,7728.77,26,961231,180679.20000000004,3285.08,55,961231,Ceska Lipa,north Bohemia,0,0,0,0,0
2297,46,POPLATEK MESICNE,950618,1995,1,2781,2781,OWNER,606122,46,1960,22,11,F,36,30,71289.0,2458.24,29,961231,76735.2,1162.65,66,961231,Nachod,east Bohemia,0,0,0,0,0
7184,5,POPLATEK MESICNE,950619,1995,1,8670,8670,OWNER,435107,5,1943,7,1,F,53,50,300802.5,12533.44,24,961231,319680.19999999995,3262.04,98,961231,Kolin,central Bohemia,0,0,0,0,0
2781,16,POPLATEK MESICNE,950620,1995,1,3358,3358,OWNER,751007,16,1975,7,10,M,21,20,73245.2,1592.29,46,961231,57225.19999999998,1734.1,33,961231,Jindrichuv Hradec,south Bohemia,0,0,0,0,0
1031,74,POPLATEK MESICNE,950620,1995,1,1238,1238,OWNER,350901,74,1935,1,9,M,61,60,225355.29999999996,9389.8,24,961231,232775.20000000004,3232.99,72,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
3810,43,POPLATEK MESICNE,950622,1995,1,4591,4591,OWNER,330819,43,1933,19,8,M,63,60,79709.79999999999,3321.24,24,961231,78609.20000000001,1871.65,42,961231,Hradec Kralove,east Bohemia,0,0,0,0,0
1151,40,POPLATEK MESICNE,950623,1995,1,1384,1384,OWNER,535424,40,1953,24,4,F,43,40,314756.8,13114.87,24,961231,307531.19999999995,6150.62,50,961231,Teplice,north Bohemia,0,0,0,0,0
1728,74,POPLATEK MESICNE,950623,1995,1,2096,2096,OWNER,745906,74,1974,6,9,F,22,20,119139.39999999998,4412.57,27,961231,137383.20000000004,2862.15,48,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
9235,37,POPLATEK MESICNE,950624,1995,1,11063,11371,OWNER,416104,37,1941,4,11,F,55,50,207785.4,5771.82,36,961231,215575.20000000004,4226.96,51,961231,Litomerice,north Bohemia,6875,C,1,0,0
3363,30,POPLATEK MESICNE,950624,1995,1,4066,4066,OWNER,366128,30,1936,28,11,F,60,60,53954.200000000004,2248.09,24,961231,49771.19999999998,1422.03,35,961231,Sokolov,west Bohemia,0,0,0,0,0
3436,5,POPLATEK MESICNE,950624,1995,1,4156,4156,OWNER,626102,5,1962,2,11,F,34,30,41322.40000000001,1721.77,24,961231,30601.199999999993,1133.38,27,961231,Kolin,central Bohemia,0,0,0,0,0
2533,49,POPLATEK MESICNE,950627,1995,1,3058,3058,OWNER,435929,49,1943,29,9,F,53,50,69891.7,2496.13,28,961231,71375.19999999998,2302.43,31,961231,Semily,east Bohemia,0,0,0,0,0
99,1,POPLATEK MESICNE,950627,1995,1,120,120,OWNER,760510,1,1976,10,5,M,20,20,419313.7,13977.12,30,961231,369011.5999999999,7851.31,47,961231,Hl.m. Praha,Prague,0,0,0,0,0
638,65,POPLATEK MESICNE,950628,1995,1,765,765,OWNER,691231,65,1969,31,12,M,27,20,226860.40000000005,9452.52,24,961231,230531.20000000004,3440.76,67,961231,Znojmo,south Moravia,0,0,0,0,0
2292,41,POPLATEK MESICNE,950629,1995,1,2775,2775,OWNER,785709,41,1978,9,7,F,18,10,47478.9,1531.58,31,961231,46107.19999999999,698.59,66,961231,Usti nad Labem,north Bohemia,0,0,0,0,0
1725,72,POPLATEK PO OBRATU,950703,1995,1,2092,2092,OWNER,450321,72,1945,21,3,M,51,50,625501.2,26062.55,24,961231,598420.0,12212.65,49,961231,Olomouc,north Moravia,0,0,0,0,0
3410,39,POPLATEK MESICNE,950703,1995,1,4122,4122,OWNER,690918,39,1969,18,9,M,27,20,198407.1,7936.28,25,961231,201803.20000000004,2727.07,74,961231,Most,north Bohemia,0,0,0,0,0
1597,68,POPLATEK MESICNE,950704,1995,1,1935,1935,OWNER,295512,68,1929,12,5,F,67,60,81348.7,3389.53,24,961231,84897.20000000001,1806.32,47,961231,Frydek - Mistek,north Moravia,0,0,0,0,0
2041,48,POPLATEK MESICNE,950705,1995,1,2478,2478,OWNER,405524,48,1940,24,5,F,56,50,70257.4,2702.21,26,961231,85755.20000000001,2382.09,36,961231,Rychnov nad Kneznou,east Bohemia,0,0,0,0,0
5742,74,POPLATEK PO OBRATU,950705,1995,1,6946,6946,OWNER,705129,74,1970,29,1,F,26,20,660445.3,17849.87,37,961231,655704.0,12142.67,54,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
4415,73,POPLATEK MESICNE,950705,1995,1,5322,5322,OWNER,565313,73,1956,13,3,F,40,40,319408.2,12776.33,25,961231,329471.19999999995,3468.12,95,961231,Opava,north Moravia,5878,A,1,0,0
4330,47,POPLATEK MESICNE,950705,1995,1,5214,5214,OWNER,760912,47,1976,12,9,M,20,20,312650.1,13593.48,23,961231,312561.0,6945.8,45,961231,Pardubice,east Bohemia,0,0,0,0,0
3458,63,POPLATEK MESICNE,950707,1995,1,4180,4180,OWNER,320617,63,1932,17,6,M,64,60,52128.8,2172.03,24,961231,52651.19999999999,1096.9,48,961231,Vyskov,south Moravia,0,0,0,0,0
3330,76,POPLATEK MESICNE,950708,1995,1,4026,4026,OWNER,455924,76,1945,24,9,F,51,50,625631.8,17875.19,35,961231,598950.3999999999,13929.08,43,961231,Sumperk,north Moravia,0,0,0,0,0
6649,1,POPLATEK MESICNE,950708,1995,1,8030,8030,OWNER,670719,1,1967,19,7,M,29,20,26995.700000000008,1928.26,14,961231,62700.0,5700.0,11,961229,Hl.m. Praha,Prague,6346,C,1,classic,1
3779,74,POPLATEK MESICNE,950708,1995,1,4556,4556,OWNER,700531,74,1970,31,5,M,26,20,155315.8,5752.44,27,961231,152747.20000000004,2182.1,70,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
1103,66,POPLATEK MESICNE,950709,1995,1,1324,1324,OWNER,565807,66,1956,7,8,F,40,40,275629.99999999994,11484.58,24,961231,303075.19999999995,9471.1,32,961231,Zdar nad Sazavou,south Moravia,0,0,0,0,0
731,5,POPLATEK MESICNE,950711,1995,1,877,877,OWNER,275121,5,1927,21,1,F,69,60,49472.39999999999,2061.35,24,961231,50857.19999999998,1541.13,33,961231,Kolin,central Bohemia,0,0,0,0,0
2307,60,POPLATEK MESICNE,950712,1995,1,2791,2791,OWNER,211010,60,1921,10,10,M,75,70,63211.299999999996,2633.8,24,961231,73423.20000000001,1498.43,49,961231,Prostejov,south Moravia,0,0,0,0,0
3474,23,POPLATEK MESICNE,950712,1995,1,4198,4198,OWNER,546017,23,1954,17,10,F,42,40,40603.7,1691.82,24,961231,34399.19999999999,563.92,61,961231,Cheb,west Bohemia,0,0,0,0,0
625,70,POPLATEK MESICNE,950712,1995,1,751,751,OWNER,590309,70,1959,9,3,M,37,30,40500.29999999999,2700.02,15,961231,76874.00000000003,3843.7,20,961231,Karvina,north Moravia,0,0,0,0,0
1075,35,POPLATEK MESICNE,950713,1995,1,1290,1290,OWNER,760129,35,1976,29,1,M,20,20,89015.49999999999,2871.47,31,961231,81787.20000000001,1740.15,47,961231,Jablonec n. Nisou,north Bohemia,0,0,0,0,0
2281,1,POPLATEK MESICNE,950713,1995,1,2761,2761,OWNER,775929,1,1977,29,9,F,19,10,191687.20000000004,7667.49,25,961231,201015.20000000004,4369.9,46,961231,Hl.m. Praha,Prague,0,0,0,0,0
3895,27,POPLATEK MESICNE,950714,1995,1,4697,4697,OWNER,575925,27,1957,25,9,F,39,30,136931.3,5705.47,24,961231,153983.20000000004,3142.51,49,961231,Plzen - jih,west Bohemia,0,0,0,0,0
5263,64,POPLATEK MESICNE,950714,1995,1,6359,6359,OWNER,760706,64,1976,6,7,M,20,20,132381.80000000002,3677.27,36,961231,130525.20000000004,2719.28,48,961231,Zlin,south Moravia,0,0,0,0,0
5794,70,POPLATEK MESICNE,950714,1995,1,7010,7010,OWNER,670630,70,1967,30,6,M,29,20,31323.7,1740.21,18,961231,63255.19999999998,1807.29,35,961231,Karvina,north Moravia,0,0,0,0,0
1220,1,POPLATEK MESICNE,950715,1995,1,1473,1473,OWNER,316206,1,1931,6,12,F,65,60,70513.89999999998,2938.08,24,961231,64885.19999999998,1582.57,41,961231,Hl.m. Praha,Prague,0,0,0,0,0
1568,23,POPLATEK MESICNE,950715,1995,1,1900,1900,OWNER,651122,23,1965,22,11,M,31,30,183524.4,7646.85,24,961231,176027.20000000004,2479.26,71,961231,Cheb,west Bohemia,0,0,0,0,0
1344,12,POPLATEK PO OBRATU,950716,1995,1,1628,1628,OWNER,575325,12,1957,25,3,F,39,30,614162.2,17547.49,35,961231,609807.0,13256.67,46,961231,Pribram,central Bohemia,0,0,0,0,0
8547,14,POPLATEK TYDNE,950717,1995,1,10235,10543,OWNER,455223,14,1945,23,2,F,51,50,836452.1,15782.12,53,961231,808907.5,12444.73,65,961231,Ceske Budejovice,south Bohemia,0,0,0,classic,1
1135,1,POPLATEK MESICNE,950717,1995,1,1364,1364,OWNER,331228,1,1933,28,12,M,63,60,62435.4,2601.48,24,961231,56205.19999999999,1338.22,42,961231,Hl.m. Praha,Prague,0,0,0,0,0
4263,5,POPLATEK MESICNE,950717,1995,1,5137,5137,OWNER,790505,5,1979,5,5,M,17,10,78775.8,4376.43,18,961231,54800.0,6850.0,8,961208,Kolin,central Bohemia,0,0,0,0,0
3532,73,POPLATEK MESICNE,950718,1995,1,4263,4263,OWNER,725626,73,1972,26,6,F,24,20,159635.70000000004,6139.83,26,961231,152375.20000000004,4481.62,34,961231,Opava,north Moravia,0,0,0,0,0
1251,34,POPLATEK TYDNE,950718,1995,1,1510,1510,OWNER,485130,34,1948,30,1,F,48,40,189404.90000000002,7576.2,25,961231,184990.0,4999.73,37,961231,Chomutov,north Bohemia,0,0,0,0,0
1936,70,POPLATEK MESICNE,950718,1995,1,2352,2352,OWNER,775929,70,1977,29,9,F,19,10,39362.50000000001,1640.1,24,961231,33597.19999999999,884.14,38,961231,Karvina,north Moravia,0,0,0,0,0
2244,46,POPLATEK MESICNE,950719,1995,1,2717,2717,OWNER,300428,46,1930,28,4,M,66,60,84214.7,3508.95,24,961231,76115.20000000001,1585.73,48,961231,Nachod,east Bohemia,0,0,0,0,0
2310,15,POPLATEK MESICNE,950719,1995,1,2796,2796,OWNER,740625,15,1974,25,6,M,22,20,107960.4,3722.77,29,961231,113303.20000000003,2697.7,42,961231,Cesky Krumlov,south Bohemia,0,0,0,0,0
1994,42,POPLATEK MESICNE,950719,1995,1,2423,2423,OWNER,570709,42,1957,9,7,M,39,30,471023.4000000001,14719.48,32,961231,465799.1999999999,5354.01,87,961231,Havlickuv Brod,east Bohemia,0,0,0,0,0
720,54,POPLATEK MESICNE,950720,1995,1,863,863,OWNER,686129,54,1968,29,11,F,28,20,84468.4,3128.46,27,961231,90407.20000000001,2152.55,42,961231,Brno - mesto,south Moravia,0,0,0,0,0
1472,2,POPLATEK MESICNE,950720,1995,1,1784,1784,OWNER,806102,2,1980,2,11,F,16,10,119215.4,4585.21,26,961231,124859.20000000003,2401.14,52,961231,Benesov,central Bohemia,0,0,0,0,0
2144,55,POPLATEK PO OBRATU,950721,1995,1,2594,2594,OWNER,630731,55,1963,31,7,M,33,30,271860.0,10456.15,26,961231,290326.0,8064.61,36,961231,Brno - venkov,south Moravia,0,0,0,0,0
953,14,POPLATEK MESICNE,950722,1995,1,1149,1149,OWNER,765925,14,1976,25,9,F,20,20,49240.4,1641.35,30,961231,41731.19999999999,758.75,55,961231,Ceske Budejovice,south Bohemia,0,0,0,0,0
4081,11,POPLATEK MESICNE,950722,1995,1,4918,4918,OWNER,680506,11,1968,6,5,M,28,20,159125.40000000002,5893.53,27,961231,190150.10000000003,4321.59,44,961231,Praha - zapad,central Bohemia,0,0,0,0,0
10018,8,POPLATEK MESICNE,950723,1995,1,12016,12324,OWNER,780306,8,1978,6,3,M,18,10,264813.6,7355.93,36,961231,284575.2,4742.92,60,961231,Mlada Boleslav,central Bohemia,0,0,0,0,0
2553,41,POPLATEK MESICNE,950724,1995,1,3083,3083,OWNER,710407,41,1971,7,4,M,25,20,228621.49999999997,9525.9,24,961231,241599.20000000007,4930.6,49,961231,Usti nad Labem,north Bohemia,0,0,0,0,0
2520,18,POPLATEK MESICNE,950725,1995,1,3042,3042,OWNER,685214,18,1968,14,2,F,28,20,43747.29999999999,1749.89,25,961231,56765.19999999999,1384.52,41,961231,Pisek,south Bohemia,0,0,0,0,0
1252,13,POPLATEK TYDNE,950726,1995,1,1511,1511,OWNER,625306,13,1962,6,3,F,34,30,323003.39999999997,13458.47,24,961231,327561.0,6422.76,51,961231,Rakovnik,central Bohemia,5210,C,1,0,0
3357,54,POPLATEK MESICNE,950726,1995,1,4059,4059,OWNER,240511,54,1924,11,5,M,72,70,82234.20000000001,3426.43,24,961231,82117.20000000001,2002.86,41,961231,Brno - mesto,south Moravia,0,0,0,0,0
6985,38,POPLATEK MESICNE,950727,1995,1,8432,8432,OWNER,685106,38,1968,6,1,F,28,20,547076.8,19538.46,28,961231,548806.6999999998,9800.12,56,961231,Louny,north Bohemia,0,0,0,0,0
2957,25,POPLATEK MESICNE,950728,1995,1,3571,3571,OWNER,700617,25,1970,17,6,M,26,20,282236.7,11289.47,25,961231,279015.2,5470.89,51,961231,Klatovy,west Bohemia,0,0,0,0,0
4948,43,POPLATEK MESICNE,950729,1995,1,5977,5977,OWNER,790531,43,1979,31,5,M,17,10,271702.60000000003,11813.16,23,961231,243631.80000000005,7859.09,31,961231,Hradec Kralove,east Bohemia,0,0,0,0,0
1803,24,POPLATEK MESICNE,950729,1995,1,2184,2184,OWNER,700707,24,1970,7,7,M,26,20,69539.0,1986.83,35,961231,44901.19999999999,880.42,51,961231,Karlovy Vary,west Bohemia,0,0,0,classic,1
2577,7,POPLATEK MESICNE,950730,1995,1,3109,3109,OWNER,325421,7,1932,21,4,F,64,60,72411.09999999999,3017.13,24,961231,70249.2,1848.66,38,961231,Melnik,central Bohemia,0,0,0,0,0
1009,1,POPLATEK TYDNE,950801,1995,1,1213,1213,OWNER,660428,1,1966,28,4,M,30,30,578566.1,24106.92,24,961231,575438.0,9921.34,58,961231,Hl.m. Praha,Prague,0,0,0,classic,1
2265,65,POPLATEK MESICNE,950803,1995,1,2742,2742,OWNER,485827,65,1948,27,8,F,48,40,209871.8,9993.9,21,961231,235451.20000000007,7134.88,33,961231,Znojmo,south Moravia,0,0,0,0,0
675,58,POPLATEK MESICNE,950803,1995,1,810,810,OWNER,455924,58,1945,24,9,F,51,50,149959.30000000002,4837.4,31,961231,149851.20000000004,2881.75,52,961231,Jihlava,south Moravia,5110,C,1,0,0
5033,54,POPLATEK MESICNE,950803,1995,1,6077,6077,OWNER,805430,54,1980,30,4,F,16,10,98326.3,3641.71,27,961231,108765.20000000001,1431.12,76,961231,Brno - mesto,south Moravia,0,0,0,0,0
1971,41,POPLATEK MESICNE,950804,1995,1,2396,2396,OWNER,495829,41,1949,29,8,F,47,40,137566.9,4743.69,29,961231,140663.20000000004,2992.83,47,961231,Usti nad Labem,north Bohemia,0,0,0,0,0
2830,20,POPLATEK MESICNE,950804,1995,1,3421,3421,OWNER,470305,20,1947,5,3,M,49,40,179454.69999999998,7477.28,24,961231,199547.20000000004,3271.27,61,961231,Strakonice,south Bohemia,0,0,0,0,0
1927,42,POPLATEK MESICNE,950804,1995,1,2340,2340,OWNER,530502,42,1953,2,5,M,43,40,42002.4,1750.1,24,961231,36811.19999999999,1022.53,36,961231,Havlickuv Brod,east Bohemia,0,0,0,0,0
5118,72,POPLATEK MESICNE,950805,1995,1,6175,6175,OWNER,640517,72,1964,17,5,M,32,30,118476.9,4388.03,27,961231,113087.20000000003,1663.05,68,961231,Olomouc,north Moravia,6037,C,1,0,0
3203,23,POPLATEK MESICNE,950807,1995,1,3873,3873,OWNER,606216,23,1960,16,12,F,36,30,38809.1,1617.05,24,961231,36847.19999999999,995.87,37,961231,Cheb,west Bohemia,0,0,0,0,0
3270,30,POPLATEK MESICNE,950808,1995,1,3959,3959,OWNER,705715,30,1970,15,7,F,26,20,251342.79999999996,10472.62,24,961231,265467.20000000007,6173.66,43,961231,Sokolov,west Bohemia,0,0,0,0,0
1520,48,POPLATEK MESICNE,950808,1995,1,1843,1843,OWNER,395125,48,1939,25,1,F,57,50,73283.4,3053.48,24,961231,69811.2,1662.17,42,961231,Rychnov nad Kneznou,east Bohemia,0,0,0,0,0
4681,70,POPLATEK MESICNE,950808,1995,1,5642,5642,OWNER,576104,70,1957,4,11,F,39,30,269748.8,10374.95,26,961231,301080.2,4363.48,69,961231,Karvina,north Moravia,5942,C,1,0,0
3902,1,POPLATEK MESICNE,950808,1995,1,4705,4705,OWNER,550912,1,1955,12,9,M,41,40,131264.3,5048.63,26,961231,144575.20000000004,2492.68,58,961231,Hl.m. Praha,Prague,0,0,0,0,0
8327,1,POPLATEK TYDNE,950808,1995,1,9974,10282,OWNER,790619,1,1979,19,6,M,17,10,594451.2,13210.03,45,961231,640914.0,8433.08,76,961231,Hl.m. Praha,Prague,0,0,0,0,0
1203,72,POPLATEK MESICNE,950809,1995,1,1452,1452,OWNER,405528,72,1940,28,5,F,56,50,270804.2,11283.51,24,961231,279407.2,3248.92,86,961231,Olomouc,north Moravia,0,0,0,gold,1
2608,19,POPLATEK MESICNE,950809,1995,1,3147,3147,OWNER,645426,19,1964,26,4,F,32,30,114627.2,4585.09,25,961231,120391.20000000003,2456.96,49,961231,Prachatice,south Bohemia,0,0,0,0,0
2206,45,POPLATEK MESICNE,950810,1995,1,2670,2670,OWNER,360913,45,1936,13,9,M,60,60,96620.3,3220.68,30,961231,103175.20000000001,2579.38,40,961231,Jicin,east Bohemia,0,0,0,0,0
3216,3,POPLATEK MESICNE,950811,1995,1,3890,3890,OWNER,581022,3,1958,22,10,M,38,30,660370.0,19422.65,34,961231,619106.9999999999,10861.53,57,961231,Beroun,central Bohemia,0,0,0,classic,1
1122,13,POPLATEK MESICNE,950812,1995,1,1346,1346,OWNER,540829,13,1954,29,8,M,42,40,125961.0,5248.38,24,961231,126075.20000000004,3317.77,38,961231,Rakovnik,central Bohemia,0,0,0,0,0
786,53,POPLATEK MESICNE,950812,1995,1,940,940,OWNER,600811,53,1960,11,8,M,36,30,229603.80000000002,9566.83,24,961231,230571.20000000004,3602.68,64,961231,Blansko,south Moravia,0,0,0,0,0
3631,1,POPLATEK MESICNE,950813,1995,1,4380,4380,OWNER,310513,1,1931,13,5,M,65,60,64141.6,2672.57,24,961231,56569.19999999999,1767.79,32,961231,Hl.m. Praha,Prague,0,0,0,0,0
2514,16,POPLATEK MESICNE,950813,1995,1,3036,3036,OWNER,415331,16,1941,31,3,F,55,50,215683.49999999997,8986.81,24,961231,198387.20000000004,4133.07,48,961231,Jindrichuv Hradec,south Bohemia,0,0,0,0,0
75,1,POPLATEK MESICNE,950813,1995,1,89,89,OWNER,515505,1,1951,5,5,F,45,40,164375.19999999998,6848.97,24,961231,165803.20000000004,3604.42,46,961231,Hl.m. Praha,Prague,0,0,0,0,0
3679,64,POPLATEK MESICNE,950815,1995,1,4434,4434,OWNER,640329,64,1964,29,3,M,32,30,247240.09999999998,7726.25,32,961231,249482.20000000007,4228.51,59,961231,Zlin,south Moravia,0,0,0,0,0
2562,35,POPLATEK MESICNE,950815,1995,1,3093,3093,OWNER,660221,35,1966,21,2,M,30,30,41076.8,1711.53,24,961231,35440.19999999999,957.84,37,961231,Jablonec n. Nisou,north Bohemia,0,0,0,0,0
2280,68,POPLATEK MESICNE,950817,1995,1,2760,2760,OWNER,756212,68,1975,12,12,F,21,20,228535.49999999994,9522.31,24,961231,239426.20000000004,5320.58,45,961231,Frydek - Mistek,north Moravia,0,0,0,0,0
3896,45,POPLATEK MESICNE,950817,1995,1,4698,4698,OWNER,630331,45,1963,31,3,M,33,30,445397.39999999997,17815.9,25,961231,437378.1999999999,7541.0,58,961231,Jicin,east Bohemia,0,0,0,0,0
11138,70,POPLATEK TYDNE,950818,1995,1,13382,13690,OWNER,630516,70,1963,16,5,M,33,30,937203.8,22858.63,41,961231,964660.6999999998,14840.93,65,961231,Karvina,north Moravia,0,0,0,0,0
5213,1,POPLATEK MESICNE,950818,1995,1,6299,6299,OWNER,360809,1,1936,9,8,M,60,60,611820.1,16995.0,36,961231,634861.1999999998,10760.36,59,961231,Hl.m. Praha,Prague,0,0,0,0,0
531,31,POPLATEK MESICNE,950818,1995,1,639,639,OWNER,780802,31,1978,2,8,M,18,10,39384.5,1641.02,24,961231,33373.19999999999,953.52,35,961231,Tachov,west Bohemia,0,0,0,0,0
